HolderAddress,Balance in DRC
0x41a56a4f5c1dbd31a117fd8095579b0c108d71e6,2126.83087604
0x8c54fb5f4bab68f1a212de1991b7b8a7f48aa0cc,2123.62023647
0xab98e6106d522665f44ac8a4666e65888861b90b,2106.60325624
0x8c1059473bb7867eb31cc7daab26476eacf5976f,2066.31016825
0x0b9872aef22f56225389683db5b9b2efe8b67061,2063.36082105
0xd6cedf5b69a0f240830e366edc10a7568f362efc,2062.49190344
0x599ed10fdea23e5c968ea1de7832011dbc7c9b22,2034.61601121
0x870fb37c1df057967d69eb7897c751db5df87826,2019.12559113
0xaaf34ade90110058817d37b74ef8106ddcffe48c,2018.90411311
0x6b0132048d88d61f8921d4ce2ddbf644de0e3918,2016.46782468
0xef724091c7343d00d950853c4966ede92a700f45,2010.62687117
0x1a98adb21352c521f4da541bf963563ef6ba9fd2,2003.34295415
0x846db8bce6bbca4b23e3eadc09ff65cfd16c3c7c,2002.24804869
0xf98aee2ecf3180c8637b76fe12367b714e761d28,2000.56796871
0x7b7be74d715d8b04e5091a513483442505991a64,2000.00448238
0x2e6ddaa78c3db7bef53a65d4921a088d17b15f92,2000.00000000
0x8688cf939d1f76f4ab1427e8c475da568342eb8b,2000.00000000
0xe340e51ae9873a2986690b008cc9162ca39633fe,2000.00000000
0xe6e715dd90a8a2cb60c84cd0182a5da794e02f9c,2000.00000000
0xf9cb3669dd3b922ccdeb82918c9f400883fd20c0,1999.70805209
0x6b707391c60d50e4e414a143446c0b8ef9a2d1c4,1991.35341406
0x19c0a721e334f9ebf8b32c93c2c555060d4c2675,1986.90838544
0x26f365421182c132d5c7f305f3fd402486fedcb5,1968.95775287
0x69c1240100ef812c6cadd4bdc02ad00473862d6a,1961.37125472
0xa238e31cd42ff4c35a96364fd2b427e50e0b5e4d,1957.22914725
0x7db5d398d3e9b1d0b1d119e53af3e03164637ed5,1956.35245943
0xda13e8e4f3b38c4548d213e88cb180617da49ee6,1938.46971672
0xa87bc15353203f00c9510132a52916d28b871a00,1933.36625211
0x7e181c14ee343fdd335bf9758ef307ee49125095,1893.87744949
0x3e31e2822de54f316e5e8c8c17d52a41b5c9faaa,1878.63251350
0x8f037e2ce8abf66c881bf164fd1d105e35541ab8,1878.48097753
0xcf8064f59f4be92d81ebd7ad5f3fe6c645738045,1873.35061642
0xf42edde725e75621257985348b037baced2c5126,1854.68901028
0x61b7ed8090de879cfdfdcd552cc5d4f9cc86055c,1846.52378091
0x1f856f88db11ca5634a8a524e8f5e1c9f04c9fc7,1842.34848743
0x974678f5aff73bf7b5a157883840d752d01f1973,1810.68708553
0xe17e33e68da625fc10b215aac98423b19ac44779,1808.09117467
0x42f6dc60bb885043fed4e2b4a53d4fa5de5b036a,1794.78713242
0x46f2177e79fb15a0829135c32d082dd6a5173c20,1775.45198062
0xa4ff154a700e188961730ddb28d3f5dede032a11,1774.10276578
0x27dfa6ba1dd770a675791c528d0346885cee982f,1772.28748301
0x41a160b1f8b42c82cc0d3a1ba84be2fcceae1b72,1760.82684204
0x51b4729e6af574cf3f65ace1ecb877a800cbd9da,1755.12511286
0x707d295333d2d03a4ad0570315533f1299d7baa2,1753.63522304
0xaa9f2d80bd267b580a50196e264e211c82a57e94,1749.35834960
0xfd12c821692c73f7c7a1e49023182dca1cf163ed,1746.40288272
0x6a457d66935c91d739764ca6816ddd601c279dfc,1736.24390087
0x3bf9c02f6164a68b9765469b3253fdbf5bd438e4,1709.72115487
0x4d121d841099c8119d7cd705af2c211348df7e37,1707.51608369
0x2a51739654eb7c80ce1cd76028c395257bbd3a14,1705.37369679
0x5e2a7c38d0a08406cb49e43851c5131da192fac7,1694.73930510
0xffc0d7f3aace27bde57dfd47c444fc32cc008290,1683.25949326
0x44c83a17952ef47533b8819cae8ecf047f0de678,1681.03711280
0xaf9587e06dd01354106ce802f5a17dfa7754d4b3,1675.00000000
0xaabd5fbcb8ad62d4fbbb02a2e9769a9f2ee7e883,1669.35887728
0x8e8ccb5de02fb4716c1790ae8a9cc349959d2128,1658.53985023
0x580c24ead40621f2a65effda9ac43cc47ac268ff,1647.52722551
0xe2b7be34933d661206875940465548cf0cf3d15c,1632.90579322
0xc827d9d694a6ab7b4567fc9380662e5c2ee368f6,1630.67545294
0x72e1638bd8cd371bfb04cf665b749a0e4ae38324,1629.33380909
0xb9d8ed6e4d43047e3eb3818357cb071afc152d04,1598.23181412
0xdab7a2876d91dd9571315bebf6ffe2e505652e36,1572.60396070
0xfa20840eeba723245775900dd637a0386791808a,1562.61463523
0x3b4e3d54b09322b455fe0266b3e8c77f0968c3f2,1559.79817446
0xa2940a7850e1f14f1bd3203f9f97b5b53b177f7a,1551.53094535
0xb05b42312595160a3465a70600566ca284d08e26,1530.38533309
0x0c0752fa8368f2c924f7745f55b16e7492a16eb2,1529.62339326
0xf7eed48ec5f6d092c11a17e925913813593278ad,1501.55689794
0xa0ddf63ca27c09425e2624723add3820c17be47f,1493.96563832
0x4cd3ac3fad5d423850fa1ee597e08db175112e1d,1486.89372140
0x37866b41703aad3d2536a2a17e2e520f2b28fdb7,1481.91583190
0x9f185393c24acfd6a49ca9dbc4ab5ac5fbe9fe80,1478.35399480
0x387f1ce80bded97d6b16e2cacabf00ccea20f056,1471.55271575
0xd4dba1c251f61cd975fd78c7e0091c9afe5b6040,1457.13336966
0x415fd9e1c4795c2a26b34870baa9045472312ed8,1450.00000000
0xda4f8cb8d944eb361e96f7840da8e2b6c58663b1,1448.98513343
0x9111f9065988d30e22abf37c6d83a23ffe234f63,1448.00321086
0xab2b6c7786be4f8fd06e69836f953f881fd4516b,1443.52201499
0x6cb694e72dce6e66ca515356fb732e7d590d56ed,1442.56189392
0xe92940aafbc8a115fc6a767c4e37835cd9a1a145,1418.07632880
0x3f510951eb63ebc20f7d1f0a0b4bd7d277dc8a80,1415.83331735
0xe02e8df89a0b4e28b187cd83cc03cf81abf4c9da,1414.84289736
0xa403dd5d8c643380dd30841a813af8b31e5be880,1410.62798132
0xf79fe5c82220ffd967040f0a073656a2640f85c8,1402.15557878
0x7f0e8c1898d0da00d1ba31eeb37268df67ec42a0,1399.40699184
0x0efb068354c10c070ddd64a0e8eaf8f054df7e26,1394.15684645
0x6ac7c8ab126a7b00aa338e386d466621fe337571,1386.47464004
0x5000e435c595b63c097fc3813900147e4c72b87e,1370.43124372
0x6dee5dbba476c46b40e33866d3dcf105daacb354,1346.09138217
0x4359173385f148b952ebdab7e64fa214d1730cb0,1334.48960280
0x1b3ce6c96a1bac5bf7755fd3cbc03fd6f0d0e043,1330.00000000
0x8ab776b75944d6c79cd520bfb4ab5aae43876b8f,1320.48513225
0xd57ac8366ea0a6ae4b5a6e25cdfe03590baa24a6,1312.50227191
0xd427acae4dea6410fc2faf769e08913c5cd6328c,1300.53120536
0xe942547902af5a35aabfeaf3fd5697056bcaf882,1287.18855925
0xa7cadfc2f8e44d6ac7c8ec25b5d5cc856e29b2bc,1285.00000000
0xe92654433947e397dda3ce29534183b1c7e55964,1281.52768552
0x3f32f56ba209c5d5a878c04c527430e36712465f,1278.58478700
0x2974d41128bf778fba965d13b5505da87e64bb52,1276.73789028
0x9d1b457d6f672b2b54598c80175e91a2dcd075df,1267.77088336
0xf07f6a8892c4330a6065017ce6875282b122bcbd,1251.34133460
0x44b2fdcb41d0acc1d3fe4068588bf2d38f2abe33,1242.81666181
0xbcfcd2f2b61faba34e24496e83031ca90b6b46ae,1237.62393353
0x873b347471d321d0fbb64a6f65ae4654f8d17a3c,1230.49105966
0xd6f9c7b3e0d2076665b3c1e04f6eedf4c372def4,1229.46933850
0x46414cf3924c3ae7855b33a1ea126414d2dc72bd,1220.49209987
0x1282b8cfe463ed235b42474684d4f90ecd11690a,1218.65482127
0xc2c4c135a86831040ff97af1a002ca9d1b7ce763,1216.85928678
0xdccf73425ffbad1096fc13045e1283a9680b31af,1216.02177341
0xdc4932b34490ac595d0bc1b8077cc05bda61db82,1205.49570387
0xf05a44c074c8e9aa274e7154f012684f8102a65f,1203.71220597
0x7db1fa3dfcf7d37bbd57a2c242d8562e4b02fc34,1202.30508037
0x85532411b1a377f37489c364d598e548f816aaee,1200.00000000
0x3f2e82eb92fe2a9fee4596c1550e0c8a7b0ead99,1193.17143959
0x117f4ffe85c2c23497aff923e1bff6b1e50ccec9,1190.75302401
0x421312c8e8cb7bf137ea430d235eaa391452fa7c,1178.70095481
0x21b6f1063d2182946e3c79120bd89e1b8ef10aa9,1173.80542441
0x15a98072f49d48e238495183dbe4ef6929cb8cba,1169.63715824
0x5489a663225fee3aa5bb8426f388bafa3ff3482c,1168.35830219
0x1f183b7305b3bef5cfe338044e84c8cd11521e93,1168.08715828
0x4ecce36c4a99d94e5083c298e1fd2ca7be964d61,1167.15345688
0xc2ebefcd252bd146419c0ccc0e7daba4bc9c0e89,1160.00387059
0x3cea5045dfca2f198682ffd7ac81a79b5a5a9492,1155.78033025
0xb881cda711675a0e4b0c694ef96e8fb820bfa0e9,1153.88141653
0x6bedc20d252a1ae2371f250d569a6025da0222be,1152.80910636
0x7d27a386b35d08e527a658c459f5daf1ea3fa2fd,1142.73570226
0x62bd4cdb6a9cfe6b3ca3ad57ea7db61b9ea2ec42,1123.22620857
0xc4836e634aa0da9cd359e2ea84112e2369071e34,1110.71886069
0x1797f7f98067e0a7f8eec940c137c37b57672ee1,1101.48265168
0x66465bad33d0bf216f1bd7602e842d8922d93d35,1100.25900000
0xb78b3320493a4efaa1028130c5ba26f0b6085ef8,1100.00000000
0x4b16a569f383e1fdb012c942ac703ffcd6d5d5c8,1094.08454456
0x3df88380a4095b849a23bce7c659b56993f63d8b,1080.24318768
0x34faa715e1479dd5ea5995770d7e8fedc5c3f475,1078.60913196
0x1a0c18e503146ce47f47ddc836dbd8ca3ef87191,1068.87200977
0xe319a8056f003e0a644b81a375b2da8abc1466db,1060.91717514
0x2049b0e6f4b62b45edde56cd03b2ebd28ecf9929,1058.52784972
0x1408a0c1d67f10108a9e35dcdf5436be292846f9,1046.61297325
0x92d902beeeb8997ec8a9869dfd3861c940484a15,1040.59788174
0x3a14b11eaa56ccf8c4ce238c057ca30299e4855c,1035.15793171
0x999e3f0cb4d829b432ba63b0e50119bcfaf9e1b7,1035.00422476
0xe186201959a880693a9d39d1cfd13848cbbae577,1034.85638421
0x81456e443aef4525f7636bb9a359f5800f479788,1031.69288471
0x961fdcc7b95476e97918d56507f70f0cb065fcfc,1031.11589520
0x7786eae84399b0145385c5c25fb273bd20a46c90,1028.84730598
0xa13df282bbad6058eb216f774030c35782104b7d,1027.78905530
0x67ce9115e45510c567c3b53626cdb02bb96ca887,1016.42310951
0x27e5b0b761453bd0c6f43923035ce5390ca082f9,1013.48997723
0xc3e37b6894021d64c866ab771dcb0d10013ab74c,1007.30945585
0x7fb5c094107afc9a8530810f4b0af509d86df094,1004.00000000
0x6e71f9665cec26e606d01e80271e2726ba94cef9,1000.70077810
0xb2a14e9a545078c742a484ded4b37fcecb6a6210,1000.61787434
0xfa740b9421ec6b4122bf1b4aca134d778cbdcfd8,1000.39949676
0xd36f97bf62b18c9f3ba190e2f3f13292700559f5,1000.11185806
0x080e7c2fd4d506301068872e5ee34677c28fbaaa,1000.00000000
0x12e40a6f4f3281bb8c8b9801afebdf1503050fd4,1000.00000000
0x1cebf211c84cae49d07e2d1d344e4766e2635878,1000.00000000
0x4b93f49b9314298b3a28ef950ceb332388864442,1000.00000000
0x5ad9f21e4430ab0c1c7f70cfa32fd3fa3197d771,1000.00000000
0x750573cafa1cc9389000c1a0e1685b5ea502229c,1000.00000000
0x82f7287cbd5dad8dede7eeb7ee86469a1cacb1c1,1000.00000000
0x8cd26e5226bfed1736ee0e056410d224be172e27,1000.00000000
0x92f6abec940dfc18cc57dc92ebe09685bbfdad7f,1000.00000000
0xa5fd5e06f367515701c3942b23a2633e4a1f9f63,1000.00000000
0xaa2c4825e6c5eb45d63519ee0ff267a387b197bc,1000.00000000
0xaf111e4703cec90ddbfa0859045769ba43fe92dd,1000.00000000
0xb842716356a86ef87a19aae3b5d7f56968fe0ab8,1000.00000000
0xbc4e3ab1fe3e7768b92807e99e3d1f035f511ac4,1000.00000000
0xd3ebec3312e4613819c3894d091f976008f97598,1000.00000000
0xd82aa5cd0ef7a1f6a129622f2aebdf3e26de6725,1000.00000000
0xe781946c77cf56c1b249f5b736c8da2058c72fef,1000.00000000
0xe8120ba354bbbd255dc8ab96545903f1fb0b7007,1000.00000000
0x95394f8cfc0b5d34193c0d83c20f0d6ef7d33169,996.20663615
0x59a0453bfbbec3f184f4fba8700f0712e84f7c3c,993.53851653
0xa2e343792f6a7e949fd65c17451f223d654c0f60,987.33126099
0xa0bda9b7971ad70b21bea209c49279d88df98932,985.01071515
0xeb6be7ed2b930193e144df555562c69e6537255f,982.99740616
0xc40c2db69df9a7480d7d55e13c8db55b63805dfd,957.34381128
0xf5bb1c4ac6ba2bacc8b22d2fb2d97c5e5bf9f00d,939.69464784
0xe2e8fee9ac2af4352a0e424650b77da25c36bf80,937.82411660
0x5a415e2b57f57b333a84605e7c5f266bf9be4248,930.64312083
0xd208e041ba0e9348acfd7a8b5928f5e9911dcddf,930.51490377
0x610426a5ef3f7a2af6689849ae54048f9055c9e7,918.45362491
0x6df156e9f756603c51eadefa4e1df7d3e218a745,916.82357486
0xad8c0a37ee935c807b008ed56cc17c52afa1ef8e,914.49329719
0xb75cc0152b4bf212ef4270516ab4909506918518,914.13190273
0x44fa06ec44b78419b5f71a592f540e4aa7edd6d7,908.82301293
0xa667269d68d4a9214f96bc76f717e5dbdb7c7553,908.35129527
0xa74973fafdaa23f1b1fb7b219a54e721d11bc8fe,906.72844092
0x5cb7c29007b1750b10faac50387c7f71c9559c0f,901.29330480
0x28da7d4460cb120d04c1d2727c13b5e5f3ba14f7,899.64068185
0x229d7354d545af20178f31d8a381b3ed08fc6044,896.01872333
0xfb044636b92629aa38ee94aa397e09cb7f3ae6cb,886.22284721
0x86b7d08e2686f00de541fa01a4c681ccb9e16374,877.08566725
0x2f84e05df5e2f02d0586eb146e4e54ac708d88e0,869.54039765
0xa76e4a70531edd1bbf03ef5b3ef2db15577fd9c3,867.00000000
0x5f0dce36cddfd22495afdbbcdbc57d7d41e133a1,864.41796448
0x0b8fd9e9dfaaa3b1bfb6136c3855c28d7aab2131,861.38600214
0xf389b1a93407caf177f287de00fc003060e7b6c4,860.99982666
0x9a154f03ad5a165a0020d3c0e684cf57466d6749,854.35716865
0xb1abeffe07e6667a735db4839848c1bd02ecf623,849.27573929
0x5f56962dc2b366a8dad605a1c98476b74072af93,848.63777160
0x6a32b86a82b6593c5b1c95e154eb46fb9962f4c6,833.34023431
0x7b20dbe0ad5c92fe0a424239a98c107e1751b1dc,826.14700816
0x7374aea6628d4413d64e63d4f2f8e156124a6dec,824.88678956
0xe455656d1b5361141681998603877b9c6f9b754b,820.83198230
0x3c0cec36c3c68f122aa4b40e383e266e9f61c4a5,817.48991554
0xf5451f1e77251644deae23177e2005f39c1d0187,814.64741218
0x81c11d0b4d8532f4e8131d7d47a8ccdfa7e6035b,814.49078099
0x187cd087369b76d9e095895fce43861cacc4ff7e,812.00954100
0x6b66e006d7f1d45504028da87b79d21104499e18,810.24123084
0xbf133c1763c0751494ce440300fcd6b8c4e80d83,810.07376433
0xb37d4b7878e8cd8e10629c4077555118ba7177a5,810.05118356
0xafdb09ee00c899299d1f9d9722e80206f070853f,807.11924513
0xa30b82c3e08b05795338f515bab2b2fe952e277b,806.85966161
0x6fa23f1f10e3da36210268e9360020ab9bbddcea,806.08484866
0x37945ac570231c1c867bbf18b1a9e0a2a5c1b95e,804.84951932
0xb6cd967dfb9693d39861b349689b09489c33992f,800.00000000
0x0c3cc503eae928ed6b5b01b8a9ee8de2855d03ac,795.23180097
0xf622b4c59fc716c4b5fc8e2aa365a9306bee0a14,792.89159262
0xf5dedeea8cda3372bef11fc46af3b548504dce3b,785.15821478
0x694b6bab2aa039887eb3bb9d005e8f5dac19d209,779.61991034
0xf81312451d9c1cf63615be75c009d32e1644ce34,776.61713252
0xeccd023842a3547c3cdb5645dd3c0497e3141377,772.38501472
0xfc7a1c57c3ba5ba49b2c46d0e38b46295a850fe0,770.00000000
0xa2833a27a7b6c25ec73816fa212b87d1ece85b95,766.00000000
0x4b35d946573c25c16239dd218ad31417fd542266,762.76368721
0xc9784bae7b3ce53580821e01eb82c6b1ce411e03,762.01312773
0xad533aa884a9eba5c8db6ad3e9bc21103ed480d6,761.10211668
0x486dc406987459faeced71edd26d9f38a0ab5b82,754.99189492
0xa72f63bffc060b0454f3693d4a9f0e3039479c17,754.92811450
0xf518871d0752fc374dd881a50ee87ef598597cfe,750.54498319
0x86d3ac35ccfd058a144191a983c99737bc69de48,750.50572752
0x45a38f2d0f0fb090360514f9f2de16769fbda3e8,750.07402070
0xf25e89ba7a098f8d3befcd48192c80ee91b9cdc9,749.01724839
0xa4512ed26db4735cd793215e7ac041a121c271e5,747.05936546
0x0bed369f7cb71ab09268d20926a9df267cd7da28,745.00000000
0xdc0700074634e938231256d39e3303fc57903665,743.13794050
0x21b5313e3476951f7bd7e40b1c20abdda8b25e7a,741.65140535
0x4315ed306e03192867b1799e4c0895a4cd9d82d4,739.02397665
0xf6f5c3fa8c9ef5a243af69a2e110b695ab96af3d,737.63628293
0x23d3a224f4bc81e03aa5ed54f240c6343c5db8a3,727.43043986
0x8981cc81ec9d58da52ed779fb7d8181e03bc8ce3,721.38302699
0xacc19c94ac335ae7283b084485ebf006470b099c,712.67843585
0xdea4244507af11544e020c3d5723dfe0b192689e,711.30535644
0xd5c539f38f302cfba476a2d3ba358b59ff9bd125,703.12687144
0xd02c29b1cf6e4cbd1acc606d0cd2e0d6d47199d5,700.00000000
0xf8622d70c8ec02d20ae04df74b1b06eb86566b25,700.00000000
0xa8af6321480d415726573a8048c5f20897df21a7,698.69450734
0x3b55bb731353759e74c08cfb8fbd06eb21498b04,698.38762762
0x8f3d30405eaf32ebc771d4002d89e7059ca01007,692.77450251
0x30a9925705190e5b298f94b3f3bad4589e241a4e,689.24761313
0xccc69082ed1895a8e8e0e4bcd5951167dc6a62fa,687.94903898
0x8d557952235c5a55d4d2c9bf43515df191e78455,683.21346874
0x6493c8bb893bd8636354823f5486f4a30a12fb33,683.08352993
0x8542479e7266c414f1513f4295a9292d1ccfb385,671.76868900
0xb023be23fa2bb24ec9474b2e5a22752a075a5f9c,670.47814517
0x62ae6147ba1721675e25b22197ee9faab3e9478c,670.05246649
0x2b26f40e4fd7c28d3938be40acb51792d84385ec,667.50300476
0x1f2eef277056e0e6e5b8aee1ff24afeb475ac6f4,659.91076877
0x3f97634e763ee88a4d364129264b955c7e0bfb57,658.81715570
0xafeb52d0d3f58c22a25580f0a22307ea442f11aa,654.66745108
0x07128f9028d13512e008a168cf3582155737699a,654.17461764
0x3e2aeccc17d541f09b09e93300f2162aeccddaff,652.58209700
0xea3d381a4a83daeb7c4fe68513a23729b9984c03,652.50604075
0x8a56b476efcbaa0afea9e310a366145f1b835a42,651.94377150
0xae1eabf8bbe778e2510dd62a24ecc2a0e76634d8,649.52093690
0xb72b9327378b8a92243c284649444f7b92ad07ec,644.42765443
0xf98b5f49fc76dea38e633803924868112c1026f3,635.44390054
0xeb0a3acff26bf9c2b37a6800de6f0ed5348559db,616.95003254
0x6d7b60c53c248388d17a60852ed249fabf10e337,614.28703119
0x779b467f510da2aee40a6634bb05c1adb5ce1520,613.94466537
0xd7c8f980c23dd350ddb52905d5104b3eb6a3d035,604.27267317
0xcc8855d0fe88e327bc8e39f11516802398a1a620,600.00013585
0xa242ff40895a64a437c1a5d2d0ed283656c61646,598.92071313
0xde268af47bfb3658019f3d1b6ee77ebe8be5ee2a,595.32287519
0x3ef6b07ad2ec60620a0355b09a05a7532e55b51d,592.16982477
0xfbebbf033ae2dff6e9f5c3de00ba5ed91cc7f343,575.59548810
0x61932648303180bcc417cff9c36b36c9a19815a7,564.95460761
0x8be87bacda6226e7ad58b3715b544460c7a946a0,564.27733349
0xbf922a4b7f6c1b8a42799b37f5bd6ab68763dde6,555.08300000
0xa1f6242a06cfbb0fd6579485de0d9504db4316c4,549.46017763
0x341db204aae2b7921ea9f7b98f5b8811cc6884cf,546.88191623
0xb811b542eccca19598101e49feff75e080b43c4c,543.91134976
0xc766898be15fe1d64202bc7d6ffce5df0f2e7be5,543.49372076
0x95aa5a612067fa702b10192bfaad4c711d805010,542.70532386
0x8fe0f59c3ec629dbd64a733f34b386385d3b97cf,537.38202133
0x86dae60be2c395fa41d97652040572f7d6d39b9b,523.53592907
0x98a79dbf216daef423bab001e23795f606bf7c2e,520.00000000
0x0f79daf0d8136effb2c660ce249fa73825693126,519.60611658
0x4f6a70ad3b805c15ad0e1cd8fbcede9e87577c65,519.00000000
0xba04a7f72428b515dbfbb9deb0a7a2d2627ad2da,518.19224508
0x67271fa1da7b0a9d1fd97866cc8e4eb32898862d,516.51359429
0x0849d0a58e861c28d3db2d4c2d7463fc1ff7a661,508.05618565
0x585a7644e328dc0a0f92377b1fdf7eebebbd285b,506.00000000
0xfbb83278ae5d5cfe4a5883a9756cc8e44ca137dc,505.27266447
0x684779f8c11b0f7482efe4c4778ebe74998bce47,503.68401594
0xac9a58be3e534100b9c9da50a3ee8334181a9210,502.97627789
0xd83e8055350bec6449affabd48dae5d3ae7e12c0,502.15990043
0xa05e34ec8bc8e6b548b9bf79b14acdc877e5d01f,502.00000000
0x56b0d4debfa7ebcdccf1c726d2e20d335c6b4db0,500.71298495
0xcb8210db5f3ab15a372c310ec1fb1bc1dc9eb90a,500.43858203
0x8450e3092b2c1c4aafd37cb6965cfce03cd5fb6d,500.37510248
0x120e856c790b8b563ccef1af3009a0bb57de04fc,500.00000000
0x46bcf9c0f0a59eda5d2350abb5d584c07cd61d0b,500.00000000
0x6630b7afc8303d3d9408941a0d204ee6e3d611a0,500.00000000
0xc4b7a362e8f5d01941540d729c2b50e653434ee2,500.00000000
0xdeccf7d43d50b8cef14f0172f2b041ed47a5a75e,500.00000000
0xe18251769780e13e24ec1bf2e01b354d3244bc8a,500.00000000
0xe513702875f616ac6d07c47bdc4687d5c9bbd779,500.00000000
0xf4844e42381aaebc25ac00e1fd9d03b7ed5280e1,500.00000000
0x6b7eaf3f215739efd07ada80f0130ff97eda6cd9,499.97828831
0x04ee14d114aa35789cfc345a7ec1b2dfedc2b149,499.80726712
0xfc51fc238579d0609797893eeb09777383d38e67,499.40102086
0xf685f60f703f95750ed27f76b6a4381a0b55c31c,499.33252991
0x4ac1877583665d21f94448a74828b9a5aa678601,498.26684507
0x15e55d2d524760b93627cc4d842bcd7c2881e267,498.00823347
0xde6b7ff18ee6fc06c29be94fdf41056520e1047f,496.88693052
0x9ce97f1b8c3fca8dfecd18490d312e4a2db86f84,496.00000000
0x0199a54ad38f4d55b3819517d3fea232ae33f673,494.54634649
0x6c166c658e86185060b1329f0560ec590d7937da,489.15153721
0xe03fea52f36c443fd7e9625aea713a8461c180db,486.64879674
0x94b84344072e04fa87d2a04b5e2b08cec888e763,486.25552639
0xbd2c152256f33805c8581c7dd6f68dbde150994a,486.05837974
0xe29e146aca283e0e3e7117d56822942614917cf3,484.84733665
0x2b29518e5ac3eda4cfc138facd6f023bffc5d65a,482.83471714
0x47396f3bc72e4daa8f3ea44dad448177cf5b0a3b,482.78844883
0x41397ab5acb1b380a5e0b4ca8b081d0859de24d0,480.38400000
0x8dbb50a6678253f873abac89b664d13883306681,480.00000000
0x3ea8ac490c5748b64a54ffdecdbf5fc3a11084cf,479.87367937
0xdac3a1b1e64ac9fd73e70fd7887d57d745de795b,478.66834889
0x87147fc387096ae40d92a472b36d2bd892d1c457,476.97011380
0x4f44a96fd8ed363510965502f101993c581ce640,476.33449556
0xc518d81b32343e21b4dca3fc515e788472880959,475.43427409
0x6c3b4c49b9780a9646c7632e4ab8f3f68abf71aa,475.01161809
0x6f0747d1472a5b8babb14c1ea7977797d55555a3,474.92124618
0xac504a5c21917b82e9be18289a0f52bd98daa6ce,473.68808970
0x4780a9e4d792d2693310701c04cd60442fc188cf,465.95920864
0xbe71208aa6f12134904c71ed57076dc9d310fc4a,461.00688914
0x48deef4ca13dae5d5ac0e41f3ada198d3dbb204b,460.04079832
0xb86a67c4331bb5aef9923d520d8c600c9488f5c2,459.84719416
0xad09950ef2ee6485155aacfc91679be7d8aa601c,458.80846333
0x7ba6cda15da26d2f457df51456555bc7bf07b19a,458.65807340
0x4b402dd6eab93c925b064c7600605b90f9a08e79,453.74517134
0xccbaaf0b6142b8a2385e217c7c79e96808526e64,453.15577320
0x92288bb1890d95bf1e02202cdb536df223dbcbe7,450.88195169
0xf7a60327ff85f816e71538099af0a0a08a274ab2,450.83359029
0xc14b5ea0b86958e57e69b33322ef59d3f510884a,450.00000000
0xfdb68afdebc651d26bae98cfa4921c08eb18905a,450.00000000
0xd46c50606187c0dd29040c7ea1c1b7794ae0576e,449.40396584
0xc60eb06db00b47db64f9494fd1b248e35ea0ff6c,445.50591123
0xa4ebe8e2320b7383cb331e6d9adf133223013348,442.25183929
0x33606e20b77f48dbfd316491b4fbc28c48c51f43,441.96505695
0x1a418db16fdb9bc649097f2845b0f4b915d157a6,441.09271259
0xccd4acbafe587ee778153d856e051de8d7ed4fd4,435.02223891
0xb01cc254e9b6eb2fab8669cf1643520a201768b3,433.86026502
0xe3186c1593738f36f066d2f53f7a64ebb3e7a37a,432.49814294
0x059c17f42eadb4717b49e6be525bd4fd91ea3656,430.76989462
0x2e4614719dee9ab9ef8a5f742ea0b0237fa66ef2,429.01782444
0x42acf0e1052ad200d27fc11b7c6de9e169432506,425.62612438
0xb6cf6385c3a7f3a48d94b779d8c4358ea8fc592e,425.09355910
0x2fe7d879e342fee5f1d04bfedaf35bb9d4fa5b89,421.25855335
0x8428ef94756c091a507996154fe417e71cffa618,420.53358452
0x63e7084e1d4fb9528dab4d1af7bc51995c02dfd2,420.37061640
0x6b28506a6fcc18f571398eb67dfa544185d08c91,416.97833800
0x2a75c12c1da66000ba0b6c891e2e55ba577fe7fd,416.93841241
0x245f2bdc78d41f64ca928a855f3d7460c40fea61,416.79030987
0x9daf865923a0ffd8085785cac0820d0c4c3bb6c9,416.67005856
0x96db444373fc884a8c988a4315bb7f5a87fa6025,415.00000000
0x907ada9dfb8681646f3edc0127888442718e7948,414.52877821
0xe6971498cd7fc0df1532297ca8e397940dc237e5,410.85288877
0x0669815bb8e95405b7d22907d4b1fde989b1788f,405.40390190
0xb1f36943cd115a76222f088860f8087148b3fbe2,401.72423792
0x03ebc9cca268d47d127b4664c59feb6005fc6c41,400.84873755
0x76934faef692f0577b23e3907ce72cf6c5b14bce,400.66287543
0x3b1aed2c8c98845e75566a0eac08d96c67c6a39a,400.41421398
0x3560a082b9f2f3811bf8e396cf93a2dbcd9f7cce,400.00000000
0x68a22b4f6b32144cd772c2b9e5ce97874c28d15f,400.00000000
0x7641c2bd35a480fb2fbd82fc70265a05d4fc4979,400.00000000
0xf249742e594f17e246d8fb7030fc0d3fd344484b,400.00000000
0x1a4852f6cf5c7784557b9117bfa4fd88c4c95043,398.99459406
0x1256af2a8a745f73685275cc6cce71e94b48273e,398.20250000
0xaa6a4d06ed944f959576bcc3afaf2bdc3a649996,396.58111692
0x6732dfebde61cf6dd33c6bf96cae34de31e1f509,396.31470781
0x06e9c17ebd02c61f6143d19c69db1bc487918370,394.60482225
0xb93405c5812d204f381c7e8daa7957d0c44e0ade,394.18473112
0xeb9cfda78bda9a1af8756370333f664e3559bfd5,389.70300000
0x15e7e224dcfa4dba59f342f01c70007b8a8f4aa0,386.74100258
0xe41b603aa89f92c02e020dfafffd175b9af13b6d,384.28964806
0x224b7f8e5e569602578faeb83c6f852280c10a06,384.26960133
